AP Name,WLC,WLCSoftware Type,WLC Software Version,Channel changes due to radar,Filtered events on serving radio,Filtered events on Cisco Integrated RF ASIC,Triggered radar events,DFS statistics last updated
TBMNC-TempOff-FL01-AP06,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,5,0,406061 seconds ago
TBMNC-TempOff-FL01-AP06,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281734 seconds ago
TBMNC-TempOff-FL01-AP01,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,50,0,231644 seconds ago
TBMNC-TempOff-FL01-AP01,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,11,0,401204 seconds ago
TBMNC-TempOff-FL04-AP11,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281544 seconds ago
TBMNC-TempOff-FL04-AP11,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,6,0,83485 seconds ago
TBMNC-TempOff-FL01-AP17,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281741 seconds ago
TBMNC-TempOff-FL01-AP17,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281741 seconds ago
TBMNC-TempOff-FL05-AP11,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275822 seconds ago
TBMNC-TempOff-FL05-AP11,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275822 seconds ago
TBMNC-TempOff-FL02-AP06,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,59,0,215335 seconds ago
TBMNC-TempOff-FL02-AP06,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,4,0,489116 seconds ago
TBMNC-TempOff-FL01-AP11,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281737 seconds ago
TBMNC-TempOff-FL01-AP11,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281737 seconds ago
TBMNC-TempOff-FL02-AP18,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,13,0,209392 seconds ago
TBMNC-TempOff-FL02-AP18,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1278032 seconds ago
TBMNC-TempOff-FL05-AP16,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275826 seconds ago
TBMNC-TempOff-FL05-AP16,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,11,0,820274 seconds ago
TBMNC-TempOff-FL04-AP16,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,36,0,402810 seconds ago
TBMNC-TempOff-FL04-AP16,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281549 seconds ago
TBMNC-TempOff-FL05-AP18,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,18,0,395113 seconds ago
TBMNC-TempOff-FL05-AP18,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275826 seconds ago
TBMNC-TempOff-FL01-AP18,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,64,0,702 seconds ago
TBMNC-TempOff-FL01-AP18,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281742 seconds ago
TBMNC-TempOff-FL04-AP07,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281547 seconds ago
TBMNC-TempOff-FL04-AP07,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,8,0,1073849 seconds ago
TBMNC-TempOff-FL01-AP19,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281742 seconds ago
TBMNC-TempOff-FL01-AP19,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281742 seconds ago
TBMNC-TempOff-FL01-AP10,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,1,52,0,223363 seconds ago
TBMNC-TempOff-FL01-AP10,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281742 seconds ago
TBMNC-TempOff-FL05-AP15,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,70,0,226817 seconds ago
TBMNC-TempOff-FL05-AP15,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275836 seconds ago
TBMNC-TempOff-FL02-AP13,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1278029 seconds ago
TBMNC-TempOff-FL02-AP13,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1278029 seconds ago
TBMNC-TempOff-FL01-AP07,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,37,0,211307 seconds ago
TBMNC-TempOff-FL01-AP07,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281745 seconds ago
TBMNC-TempOff-FL05-AP12,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275828 seconds ago
TBMNC-TempOff-FL05-AP12,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,6,0,452713 seconds ago
TBMNC-TempOff-FL01-AP03,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,36,0,296805 seconds ago
TBMNC-TempOff-FL01-AP03,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281741 seconds ago
TBMNC-TempOff-FL03-AP04,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281746 seconds ago
TBMNC-TempOff-FL03-AP04,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,13,0,482748 seconds ago
TBMNC-TempOff-FL03-AP05,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,56,0,309227 seconds ago
TBMNC-TempOff-FL03-AP05,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281746 seconds ago
TBMNC-TempOff-FL03-AP06,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,50,0,231108 seconds ago
TBMNC-TempOff-FL03-AP06,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,10,0,302208 seconds ago
TBMNC-TempOff-FL04-AP14,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281543 seconds ago
TBMNC-TempOff-FL04-AP14,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281544 seconds ago
TBMNC-TempOff-FL01-AP20,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,96,0,133728 seconds ago
TBMNC-TempOff-FL01-AP20,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281747 seconds ago
TBMNC-TempOff-FL01-AP04,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,4,0,237948 seconds ago
TBMNC-TempOff-FL01-AP04,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281747 seconds ago
TBMNC-TempOff-FL03-AP08,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281740 seconds ago
TBMNC-TempOff-FL03-AP08,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,8,0,299508 seconds ago
TBMNC-TempOff-FL02-AP21,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1278030 seconds ago
TBMNC-TempOff-FL02-AP21,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1278030 seconds ago
TBMNC-TempOff-FL03-AP02,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281742 seconds ago
TBMNC-TempOff-FL03-AP02,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,15,0,216169 seconds ago
TBMNC-TempOff-FL04-AP21,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,38,0,219035 seconds ago
TBMNC-TempOff-FL04-AP21,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281554 seconds ago
TBMNC-TempOff-FL01-AP05,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281741 seconds ago
TBMNC-TempOff-FL01-AP05,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,1,0,1279789 seconds ago
TBMNC-TempOff-FL03-AP01,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,4,0,459709 seconds ago
TBMNC-TempOff-FL03-AP01,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,24,0,226789 seconds ago
TBMNC-TempOff-FL02-AP15,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,3,0,9960 seconds ago
TBMNC-TempOff-FL02-AP15,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1278033 seconds ago
TBMNC-TempOff-FL05-AP14,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,27,0,293238 seconds ago
TBMNC-TempOff-FL05-AP14,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275831 seconds ago
TBMNC-TempOff-FL03-AP07,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1281750 seconds ago
TBMNC-TempOff-FL03-AP07,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,14,0,239391 seconds ago
TBMNC-TempOff-FL05-AP20,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1275830 seconds ago
TBMNC-TempOff-FL05-AP20,TBMNC-TempOff-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,24,0,234918 seconds ago
TDPR-PDC-Office-FL01-AP003,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013146 seconds ago
TDPR-PDC-Office-FL01-AP005,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013149 seconds ago
TDPR-PDC-Office-FL01-AP001,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013148 seconds ago
TDPR-PDC-Office-FL01-AP008,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013142 seconds ago
TDPR-PDC-Office-FL01-AP006,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013150 seconds ago
TDPR-PDC-Office-FL01-AP002,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013147 seconds ago
TDPR-PDC-Office-FL01-AP004,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013148 seconds ago
TDPR-PDC-Mezz-FL01-AP010,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013131 seconds ago
TDPR-PDC-Mezz-FL01-AP011,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,11,0,569684 seconds ago
TDPR-PDC-Mezz-FL02-AP097,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,1,0,7642614 seconds ago
TDPR-PDC-Mezz-FL01-AP021,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,2,0,1065948 seconds ago
TDPR-PDC-Mezz-FL01-AP016,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,25,0,543947 seconds ago
TDPR-PDC-Mezz-FL01-AP013,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013128 seconds ago
TDPR-PDC-Mezz-FL01-AP012,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,3,0,4169869 seconds ago
TDPR-PDC-Mezz-FL01-AP019,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013123 seconds ago
TDPR-PDC-Mezz-FL01-AP023,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013122 seconds ago
TDPR-PDC-Mezz-FL02-AP099,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,1,0,4660914 seconds ago
TDPR-PDC-Mezz-FL01-AP022,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,3,0,7828914 seconds ago
TDPR-PDC-Mezz-FL01-AP015,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013132 seconds ago
TDPR-PDC-Mezz-FL01-AP024,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013128 seconds ago
TDPR-PDC-Mezz-FL02-AP098,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013127 seconds ago
TDPR-PDC-Mezz-FL01-AP017,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,2,0,7734775 seconds ago
TDPR-PDC-WH-FL01-AP040,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,12,0,1689740 seconds ago
TDPR-PDC-Mezz-FL01-AP009,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,4,0,3426294 seconds ago
TDPR-PDC-WH-FL01-AP045,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,28389 seconds ago
TDPR-PDC-WH-FL01-AP053,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002522 seconds ago
TDPR-PDC-WH-FL01-AP054,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,7,0,829357 seconds ago
TDPR-PDC-WH-FL01-AP027,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013126 seconds ago
TDPR-PDC-Mezz-FL03-AP120,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982259 seconds ago
TDPR-PDC-WH-FL01-AP074,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,1,0,481949 seconds ago
TDPR-PDC-Mezz-FL02-AP107,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013131 seconds ago
TDPR-PDC-Mezz-FL03-AP115,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982164 seconds ago
TDPR-PDC-Mezz-FL03-AP123,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982025 seconds ago
TDPR-PDC-Mezz-FL02-AP110,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013124 seconds ago
TDPR-PDC-WH-FL01-AP034,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,229234 seconds ago
TDPR-PDC-WH-FL01-AP029,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013129 seconds ago
TDPR-PDC-Mezz-FL03-AP117,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,1,1,0,1,5337847 seconds ago
TDPR-PDC-Mezz-FL02-AP103,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013127 seconds ago
TDPR-PDC-WH-FL01-AP047,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002541 seconds ago
TDPR-PDC-WH-FL01-AP056,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002571 seconds ago
TDPR-PDC-WH-FL01-AP051,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002528 seconds ago
TDPR-PDC-WH-FL01-AP026,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013129 seconds ago
TDPR-PDC-WH-FL01-AP042,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002528 seconds ago
TDPR-PDC-WH-FL01-AP061,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,1,0,6284078 seconds ago
TDPR-PDC-WH-FL01-AP030,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,3,0,5755492 seconds ago
TDPR-PDC-WH-FL01-AP052,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002530 seconds ago
TDPR-PDC-Mezz-FL03-AP114,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,4,0,7484017 seconds ago
TDPR-PDC-Mezz-FL02-AP104,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013127 seconds ago
TDPR-PDC-Mezz-FL03-AP124,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982189 seconds ago
TDPR-PDC-Mezz-FL02-AP102,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013126 seconds ago
TDPR-PDC-Mezz-FL03-AP116,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982080 seconds ago
TDPR-PDC-WH-FL01-AP068,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,4,0,1064971 seconds ago
TDPR-PDC-WH-FL01-AP066,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,4,0,3603327 seconds ago
TDPR-PDC-WH-FL01-AP039,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1071822 seconds ago
TDPR-PDC-WH-FL01-AP028,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013129 seconds ago
TDPR-PDC-Mezz-FL03-AP130,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,13,0,2109713 seconds ago
TDPR-PDC-Mezz-FL03-AP128,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982200 seconds ago
TDPR-PDC-Mezz-FL02-AP112,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013128 seconds ago
TDPR-PDC-Mezz-FL02-AP111,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013122 seconds ago
TDPR-PDC-Mezz-FL02-AP100,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013132 seconds ago
TDPR-PDC-WH-FL01-AP075,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002576 seconds ago
TDPR-PDC-Mezz-FL03-AP127,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982016 seconds ago
TDPR-PDC-Mezz-FL02-AP113,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013130 seconds ago
TDPR-PDC-Mezz-FL02-AP101,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013130 seconds ago
TDPR-PDC-WH-FL01-AP038,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1081685 seconds ago
TDPR-PDC-WH-FL01-AP072,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002573 seconds ago
TDPR-PDC-WH-FL01-AP036,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,31332 seconds ago
TDPR-PDC-WH-FL01-AP064,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002572 seconds ago
TDPR-PDC-WH-FL01-AP063,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002568 seconds ago
TDPR-PDC-WH-FL01-AP065,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002572 seconds ago
TDPR-PDC-WH-FL01-AP062,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002584 seconds ago
TDPR-PDC-Mezz-FL03-AP122,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,25,0,331228 seconds ago
TDPR-PDC-WH-FL01-AP057,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1825855 seconds ago
TDPR-PDC-WH-FL01-AP059,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002575 seconds ago
TDPR-PDC-WH-FL01-AP070,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002572 seconds ago
TDPR-PDC-WH-FL01-AP050,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002539 seconds ago
TDPR-PDC-Mezz-FL03-AP119,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982056 seconds ago
TDPR-PDC-WH-FL01-AP025,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013129 seconds ago
TDPR-PDC-WH-FL01-AP048,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002537 seconds ago
TDPR-PDC-WH-FL01-AP041,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,46476 seconds ago
TDPR-PDC-WH-FL01-AP046,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002537 seconds ago
TDPR-PDC-Mezz-FL02-AP106,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013133 seconds ago
TDPR-PDC-WH-FL01-AP073,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002584 seconds ago
TDPR-PDC-Mezz-FL03-AP129,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7981999 seconds ago
TDPR-PDC-Mezz-FL03-AP126,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982178 seconds ago
TDPR-PDC-WH-FL01-AP049,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002538 seconds ago
TDPR-PDC-WH-FL01-AP035,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,1,0,68674 seconds ago
TDPR-PDC-WH-FL01-AP044,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,11,0,1592519 seconds ago
TDPR-PDC-Mezz-FL02-AP105,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013132 seconds ago
TDPR-PDC-Mezz-FL03-AP118,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982279 seconds ago
TDPR-PDC-WH-FL01-AP060,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002578 seconds ago
TDPR-PDC-WH-FL01-AP069,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002581 seconds ago
TDPR-PDC-WH-FL01-AP033,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,26271 seconds ago
TDPR-PDC-Mezz-FL03-AP125,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982024 seconds ago
TDPR-PDC-WH-FL01-AP037,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,1063329 seconds ago
TDPR-PDC-WH01-FL01-AP032,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002537 seconds ago
TDPR-PDC-Mezz-FL02-AP108,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013135 seconds ago
TDPR-PDC-WH-FL01-AP067,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002575 seconds ago
TDPR-PDC-Mezz-FL02-AP109,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013135 seconds ago
TDPR-PDC-WH-FL01-AP055,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,2,0,6542005 seconds ago
TDPR-PDC-WH-FL01-AP071,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8002575 seconds ago
TDPR-PDC-WH-FL01-AP058,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,308188 seconds ago
TDPR-PDC-Mezz-FL03-AP121,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,7982043 seconds ago
TDPR-PDC-WH-FL01-AP043,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,2,0,4525260 seconds ago
TDPR-PDC-WH-FL01-AP031,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,2,0,4808699 seconds ago
TDPR-PDC-Mezz-FL01-AP018,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,0,0,8013137 seconds ago
TDPR-PDC-Mezz-FL01-AP020,TDPR-PDC-WLANCTRL-1A.toyota.com,IOS-XE,17.9.5,0,0,1,0,2832662 seconds ago
