AP Name,WLC,WLCSoftware Type,WLC Software Version,Channel changes due to radar,Filtered events on serving radio,Filtered events on Cisco Integrated RF ASIC,Triggered radar events,DFS statistics last updated
HQ-E3L3-AP22,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,190,NA,NA,NA,NA
HQ-W4L1-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,12,NA,NA,NA,NA
HQ-W4L1-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
HQ-W1L5-AP25,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP25,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,106,NA,NA,NA,NA
HQ-C4L1-Dining-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,13,NA,NA,NA,NA
HQ-C4L1-Dining-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,10,NA,NA,NA,NA
HQ-E3L3-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,15,NA,NA,NA,NA
HQ-Exec-Prkng-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-E3L3-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,19,NA,NA,NA,NA
HQ-E3L3-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,23,NA,NA,NA,NA
HQ-W4L4-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,161,NA,NA,NA,NA
HQ-C1L1-E-Lobby-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP29,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,151,NA,NA,NA,NA
HQ-E3L3-AP21,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,4,NA,NA,NA,NA
HQ-W1L5-AP11,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP11,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,103,NA,NA,NA,NA
HQ-W4L4-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,11,NA,NA,NA,NA
HQ-W4L1-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,5,NA,NA,NA,NA
HQ-W4L1-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,22,NA,NA,NA,NA
HQ-W4L1-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-W4L1-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,25,NA,NA,NA,NA
HQ-W1L1-AP19,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,97,NA,NA,NA,NA
HQ-W1L1-AP19,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,105,NA,NA,NA,NA
HQ-C6L1-Fit-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,35,NA,NA,NA,NA
HQ-C6L1-Fit-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-C6L1-Lobby-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-C6L1-Lobby-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,13,NA,NA,NA,NA
HQ-W1L5-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,180,NA,NA,NA,NA
HQ-E3L3-AP11,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,7,NA,NA,NA,NA
HQ-W1L5-AP19,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP19,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,65,NA,NA,NA,NA
HQ-W1L1-AP25,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,7,NA,NA,NA,NA
HQ-W1L5-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,78,NA,NA,NA,NA
HQ-W1L5-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,65,NA,NA,NA,NA
HQ-C6L1-Fit-AP04,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,8,NA,NA,NA,NA
HQ-E2L4-AP22,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,53,NA,NA,NA,NA
HQ-E2L4-AP22,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-Lrg-Gathrn-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-Lrg-Gathrn-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,10,NA,NA,NA,NA
HQ-W1L1-AP22,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,21,NA,NA,NA,NA
HQ-E3L2-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,11,NA,NA,NA,NA
HQ-E1L5-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,81,NA,NA,NA,NA
HQ-E1L5-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,42,NA,NA,NA,NA
HQ-E2L4-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,37,NA,NA,NA,NA
HQ-E2L4-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,66,NA,NA,NA,NA
HQ-E3L3-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,18,NA,NA,NA,NA
HQ-E3L3-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,3,NA,NA,NA,NA
HQ-C4L1-Dining-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
HQ-C4L1-Dining-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-E3L4-AP21,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,56,NA,NA,NA,NA
HQ-Exec-Prkng-AP02,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-E1L5-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,17,NA,NA,NA,NA
HQ-E1L5-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,122,NA,NA,NA,NA
HQ-W1L5-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,74,NA,NA,NA,NA
HQ-W4L2-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
HQ-W4L1-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,17,NA,NA,NA,NA
HQ-W4L1-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-W4L1-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,7,NA,NA,NA,NA
HQ-W1L1-AP27,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W4L4-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,34,NA,NA,NA,NA
HQ-W4L4-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,49,NA,NA,NA,NA
HQ-W4L4-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,35,NA,NA,NA,NA
HQ-E3L4-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,22,NA,NA,NA,NA
HQ-E3L4-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,196,NA,NA,NA,NA
HQ-C6L1-Lobby-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-E3L3-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,10,NA,NA,NA,NA
HQ-E3L3-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,30,NA,NA,NA,NA
HQ-W1L5-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,115,NA,NA,NA,NA
HQ-W1L1-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,10,NA,NA,NA,NA
HQ-W1L1-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,68,NA,NA,NA,NA
HQ-C4L0-Dining-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-E3L4-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,7,NA,NA,NA,NA
HQ-E3L4-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,82,NA,NA,NA,NA
HQ-E3L3-AP16,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,17,NA,NA,NA,NA
HQ-E3L3-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,17,NA,NA,NA,NA
HQ-E3L3-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,115,NA,NA,NA,NA
HQ-C4L1-Dining-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,10,NA,NA,NA,NA
HQ-C4L1-Dining-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,21,NA,NA,NA,NA
HQ-E3L3-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,179,NA,NA,NA,NA
HQ-Exec-Prkng-AP04,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-E2L4-AP04,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,66,NA,NA,NA,NA
HQ-Exec-Prkng-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W4L4-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,32,NA,NA,NA,NA
HQ-C6L1-Fit-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,4,NA,NA,NA,NA
HQ-W4L4-AP17,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,8,NA,NA,NA,NA
HQ-W4L4-AP17,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-W4L4-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,42,NA,NA,NA,NA
HQ-W1L5-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,48,NA,NA,NA,NA
HQ-C1L1-E-Lobby-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-C1L1-E-Lobby-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L1-AP21,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,47,NA,NA,NA,NA
HQ-W1L5-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-W1L5-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,135,NA,NA,NA,NA
HQ-E3L2-AP11,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,4,NA,NA,NA,NA
HQ-E3L2-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-E3L2-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,3,NA,NA,NA,NA
HQ-E3L2-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-E3L2-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-W1L1-AP12,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,7,NA,NA,NA,NA
HQ-W1L1-AP12,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-E3L2-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,5,NA,NA,NA,NA
HQ-E3L2-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-TQC-SERVICE-AP12,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,45,NA,NA,NA,NA
HQ-TQC-SERVICE-AP12,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,112,NA,NA,NA,NA
HQ-WP1-AP02,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-E1L2-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,46,NA,NA,NA,NA
HQ-W1L4-AP27,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,45,NA,NA,NA,NA
HQ-W1L4-AP27,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,68,NA,NA,NA,NA
HQ-E2L2-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,8,NA,NA,NA,NA
HQ-W1L3-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,252,NA,NA,NA,NA
HQ-W1L2-AP29,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,33,NA,NA,NA,NA
HQ-W1L2-AP29,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,98,NA,NA,NA,NA
HQ-W1L3-AP26,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,11,NA,NA,NA,NA
HQ-E2L3-AP29,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,93,0,0,0,9574068 seconds ago
HQ-E2L3-AP35,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,198,0,0,0,9574067 seconds ago
HQ-TQC-SR-AP12,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-C3-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,87,NA,NA,NA,NA
HQ-C7-AP04,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,155,NA,NA,NA,NA
HQ-C5-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,47,NA,NA,NA,NA
HQ-C7-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,97,NA,NA,NA,NA
HQ-C3-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,7,NA,NA,NA,NA
HQ-C5-AP02,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,97,NA,NA,NA,NA
HQ-C7-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,166,NA,NA,NA,NA
HQ-C3-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,29,NA,NA,NA,NA
HQ-C7-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,92,NA,NA,NA,NA
HQ-C7-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,127,NA,NA,NA,NA
HQ-C1-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,13,NA,NA,NA,NA
HQ-C7-AP02,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,365,NA,NA,NA,NA
HQ-C7-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,102,NA,NA,NA,NA
AP0896-AD90-3B48,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,23,NA,NA,NA,NA
HQ-TQC-HB2-AP12,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,11,NA,NA,NA,NA
HQ-TQC-HB1-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,61,NA,NA,NA,NA
HQ-TQC-HB1-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,27,NA,NA,NA,NA
HQ-TQC-STUDIO-AP,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,12,NA,NA,NA,NA
HQ-E2L5-AP19,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,4,NA,NA,NA,NA
HQ-E2L5-AP19,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,46,NA,NA,NA,NA
HQ-TQC-HB1-AP11,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,51,NA,NA,NA,NA
HQ-TQC-SR-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,3,NA,NA,NA,NA
HQ-TQC-SR-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,32,NA,NA,NA,NA
HQ-TQC-HB2-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,18,NA,NA,NA,NA
HQ-TQC-HB1-AP23,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,43,NA,NA,NA,NA
HQ-TQC-HB1-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,148,NA,NA,NA,NA
HQ-TQC-HB1-AP30,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,25,NA,NA,NA,NA
HQ-TQC-SERVICE-AP16,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,368,NA,NA,NA,NA
HQ-TQC-STUDIO-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-SERVICE-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,23,NA,NA,NA,NA
HQ-TQC-HB1-AP24,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,157,NA,NA,NA,NA
HQ-TQC-HB2-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
HQ-TQC-HB1-AP27,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,20,NA,NA,NA,NA
HQ-E2L5-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,32,NA,NA,NA,NA
HQ-E2L5-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-E2L5-AP22,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,58,NA,NA,NA,NA
HQ-E2L5-AP22,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,4,NA,NA,NA,NA
HQ-TQC-SERVICE-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,20,NA,NA,NA,NA
HQ-TQC-HB1-AP29,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,56,NA,NA,NA,NA
HQ-E1L1-AP04,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,39,NA,NA,NA,NA
HQ-TQC-STUDIO-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-STUDIO-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,16,NA,NA,NA,NA
HQ-TQC-HB2-AP11,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,47,NA,NA,NA,NA
HQ-TQC-SR-AP02,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-TQC-HB2-AP16,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-TQC-HB1-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,118,NA,NA,NA,NA
HQ-E2L5-AP21,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,59,NA,NA,NA,NA
HQ-TQC-HB1-AP02,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,140,NA,NA,NA,NA
HQ-E1L1-AP03,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,4,NA,NA,NA,NA
HQ-TQC-HB1-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,32,NA,NA,NA,NA
HQ-TQC-STUDIO-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-SR-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
HQ-TQC-SR-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,32,NA,NA,NA,NA
AP286F-7FCF-2552,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,155,NA,NA,NA,NA
HQ-TQC-HB1-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,5,NA,NA,NA,NA
HQ-TQC-HB1-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,15,NA,NA,NA,NA
HQ-TQC-SR-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,101,NA,NA,NA,NA
HQ-TQC-HB1-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,132,NA,NA,NA,NA
HQ-TQC-HB2-AP18,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,4,NA,NA,NA,NA
HQ-TQC-SERVICE-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-SERVICE-AP14,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,56,NA,NA,NA,NA
HQ-TQC-STUDIO-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-SERVICE-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-SERVICE-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,48,NA,NA,NA,NA
HQ-TQC-SR-DOCK-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
AP2CD0-2DF8-5454,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
AP2CD0-2DF8-5454,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,89,NA,NA,NA,NA
HQ-TQC-HB1-AP25,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,82,NA,NA,NA,NA
HQ-TQC-SR-DOCK-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-TQC-HB1-AP21,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-HB1-AP21,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,29,NA,NA,NA,NA
HQ-E2L5-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,85,NA,NA,NA,NA
HQ-E2L5-AP05,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,65,NA,NA,NA,NA
HQ-TQC-HB2-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-HB2-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,19,NA,NA,NA,NA
HQ-TQC-SERVICE-AP11,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,6,NA,NA,NA,NA
HQ-TQC-SERVICE-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-SERVICE-AP09,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,35,NA,NA,NA,NA
HQ-TQC-STUDIO-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-HB1-AP28,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,32,NA,NA,NA,NA
HQ-TQC-HB2-AP07,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,34,NA,NA,NA,NA
HQ-TQC-HB1-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,226,NA,NA,NA,NA
HQ-TQC-HB1-AP20,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
AP0896-AD90-6294,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,7,NA,NA,NA,NA
HQ-TQC-HB2-AP06,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,40,NA,NA,NA,NA
HQ-TQC-SERVICE-AP08,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,10,NA,NA,NA,NA
AP0896-AD90-6306,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,155,NA,NA,NA,NA
HQ-TQC-SERVICE-AP04,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,12,NA,NA,NA,NA
HQ-TQC-HB1-AP22,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
HQ-TQC-SERVICE-AP01,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,79,NA,NA,NA,NA
HQ-TQC-HB1-AP15,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,2,NA,NA,NA,NA
HQ-TQC-SERVICE-AP10,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,5,NA,NA,NA,NA
HQ-TQC-STUDIO-AP04,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
HQ-TQC-HB1-AP26,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,1,NA,NA,NA,NA
HQ-TQC-HB2-AP13,HQ-CDC-9800WLC-3A.toyota.com,IOS-XE,17.9.5,3,NA,NA,NA,NA
