AP Name,WLC,WLCSoftware Type,WLC Software Version,Channel changes due to radar,Filtered events on serving radio,Filtered events on Cisco Integrated RF ASIC,Triggered radar events,DFS statistics last updated
TBMNC-BLD801-FL01-AP0248,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174941 seconds ago
TBMNC-BLD801-FL01-23H-AP0147,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175175 seconds ago
TBMNC-BLD801-FL01-AP0255,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175106 seconds ago
TBMNC-BLD801-FL01-AP0224,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175208 seconds ago
TBMNC-BLD801-FL01-AP0229,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175363 seconds ago
TBMNC-BLD801-FL01-19E-AP0124,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175363 seconds ago
TBMNC-BLD801-FL01-18A-AP0115,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174947 seconds ago
TBMNC-BLD801-FL01-7A-AP0037,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175190 seconds ago
TBMNC-BLD801-FL01-12C-AP0078,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175319 seconds ago
TBMNC-BLD801-FL01-23B.2-AP0141,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175466 seconds ago
TBMNC-BLD801-FL01-AP0262,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175219 seconds ago
TBMNC-BLD801-FL01-AP0279,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175028 seconds ago
TBMNC-BLD801-FL01-AP0225,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175081 seconds ago
TBMNC-BLD801-FL01-AP0232,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175236 seconds ago
TBMNC-BLD801-FL01-15B.2-AP0102,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175408 seconds ago
TBMNC-BLD801-FL01-23E-AP0144,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175365 seconds ago
TBMNC-BLD802-FL01-6D-AP0392,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174521 seconds ago
TBMNC-BLD801-FL01-AP0219,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175377 seconds ago
TBMNC-BLD801-FL01-AP0235,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175420 seconds ago
TBMNC-BLD801-FL01-14H-AP0099,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,3,0,0,0,1175316 seconds ago
TBMNC-BLD801-FL01-10E-AP0064,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175253 seconds ago
TBMNC-BLD801-FL01-AP0204,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175086 seconds ago
TBMNC-BLD801-FL01-AP0214,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175134 seconds ago
TBMNC-BLD801-FL01-22E-AP0134,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175146 seconds ago
TBMNC-BLD802-FL01-4E-AP0377,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174680 seconds ago
TBMNC-BLD801-FL01-23F-AP0145,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174989 seconds ago
TBMNC-BLD801-FL01-AP0223,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175148 seconds ago
TBMNC-BLD801-FL01-AP0206,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174906 seconds ago
TBMNC-BLD801-FL01-AP0218,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175257 seconds ago
TBMNC-BLD801-FL01-23B.1-AP0140,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175246 seconds ago
TBMNC-BLD802-FL01-AP0551,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174542 seconds ago
TBMNC-BLD801-FL01-AP0164,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175211 seconds ago
TBMNC-BLD801-FL01-13F-AP0089,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175261 seconds ago
TBMNC-BLD802-FL01-3B-AP0366,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174506 seconds ago
TBMNC-BLD801-FL01-AP0215,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1146098 seconds ago
TBMNC-BLD802-FL01-AP0580,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174578 seconds ago
TBMNC-BLD802-FL01-3D-AP0368,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174696 seconds ago
TBMNC-BLD801-FL01-10A-AP0060,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175314 seconds ago
TBMNC-BLD801-FL01-AP0217,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175099 seconds ago
TBMNC-BLD801-FL01-24C-AP0151,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175185 seconds ago
TBMNC-BLD801-FL01-15E-AP0105,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175346 seconds ago
TBMNC-BLD801-FL01-23C-AP0142,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175331 seconds ago
TBMNC-BLD801-FL02-AP0346,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174805 seconds ago
TBMNC-BLD801-FL01-6H-AP0036,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175309 seconds ago
TBMNC-BLD801-FL01-12H-AP0083,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1174863 seconds ago
TBMNC-BLD801-FL01-23D-AP0143,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175101 seconds ago
TBMNC-BLD801-FL01-AP0228,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175356 seconds ago
TBMNC-BLD802-FL01-3E-AP0369,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174490 seconds ago
TBMNC-BLD801-FL01-13H-AP0091,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175455 seconds ago
TBMNC-BLD801-FL01-13E-AP0088,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174870 seconds ago
TBMNC-BLD801-FL01-18E-AP0119,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174828 seconds ago
TBMNC-BLD801-FL01-9B-AP0053,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175357 seconds ago
TBMNC-BLD801-FL01-16D-AP0109,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175219 seconds ago
TBMNC-BLD801-FL01-AP0238,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175287 seconds ago
TBMNC-BLD802-FL01-2B-AP0359,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174463 seconds ago
TBMNC-BLD801-FL01-13G-AP0090,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175192 seconds ago
TBMNC-BLD801-FL01-14A-AP0092,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175064 seconds ago
TBMNC-BLD801-FL01-12E-AP0080,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,3,0,0,0,1174907 seconds ago
TBMNC-BLD802-FL01-4B-AP0374,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,607228 seconds ago
TBMNC-BLD801-FL01-AP0171,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175247 seconds ago
TBMNC-BLD801-FL01-23A-AP0139,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174984 seconds ago
TBMNC-BLD801-FL01-12F-AP0081,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175250 seconds ago
TBMNC-BLD802-FL01-8C-AP0407,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174475 seconds ago
TBMNC-BLD802-FL01-AP0638,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174652 seconds ago
TBMNC-BLD802-FL01-14D-AP0449,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174599 seconds ago
TBMNC-BLD801-FL01-14D-AP0095,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,3,0,0,0,1175050 seconds ago
TBMNC-BLD802-FL01-5D-AP0384,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174567 seconds ago
TBMNC-BLD802-FL01-6C-AP0391,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174496 seconds ago
TBMNC-BLD801-FL01-AP0236,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175040 seconds ago
TBMNC-BLD802-FL01-AP0543,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1174632 seconds ago
TBMNC-BLD802-FL01-5A-AP0381,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174439 seconds ago
TBMNC-BLD802-FL01-15C-AP0456,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174534 seconds ago
TBMNC-BLD802-FL01-9E-AP0418,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174383 seconds ago
TBMNC-BLD801-FL01-14G-AP0098,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174962 seconds ago
TBMNC-BLD801-FL01-AP0242,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175079 seconds ago
TBMNC-BLD801-FL02-AP0354,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174842 seconds ago
TBMNC-BLD802-FL01-13B-AP0439,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174374 seconds ago
TBMNC-BLD802-FL01-AP0582,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174671 seconds ago
TBMNC-BLD802-FL01-AP0588,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174424 seconds ago
TBMNC-BLD802-FL01-AP0639,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174420 seconds ago
TBMNC-BLD802-FL01-AP0579,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174676 seconds ago
TBMNC-BLD802-FL01-14C-AP0448,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1174591 seconds ago
TBMNC-BLD802-FL01-9C-AP0415,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174505 seconds ago
TBMNC-BLD802-FL01-7D-AP0400,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174493 seconds ago
TBMNC-BLD802-FL01-7B-AP0398,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174715 seconds ago
TBMNC-BLD801-FL01-22J-AP0138,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174839 seconds ago
TBMNC-BLD802-FL01-15D-AP0457,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174522 seconds ago
TBMNC-BLD802-FL01-3A-AP0365,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174701 seconds ago
TBMNC-BLD801-FL01-12G-AP0082,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1174850 seconds ago
TBMNC-BLD802-FL01-9C.2-AP0416,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174540 seconds ago
TBMNC-BLD801-FL01-AP0237,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174936 seconds ago
TBMNC-BLD802-FL01-AP0586,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174702 seconds ago
TBMNC-BLD802-FL01-4A-AP0373,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174619 seconds ago
TBMNC-BLD802-FL01-AP0578,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174654 seconds ago
TBMNC-BLD802-FL01-2E-AP0361,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174334 seconds ago
TBMNC-BLD802-FL01-Temp-AP0420,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,532443 seconds ago
TBMNC-BLD802-FL01-AP0546,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174543 seconds ago
TBMNC-BLD802-FL01-24A-AP0522,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,865082 seconds ago
TBMNC-BLD802-FL01-6F-AP0394,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174696 seconds ago
TBMNC-BLD802-FL01-8D-AP0408,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174638 seconds ago
TBMNC-BLD802-FL01-2F-AP0362,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174436 seconds ago
TBMNC-BLD802-FL01-6E-AP0393,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174577 seconds ago
TBMNC-BLD802-FL01-10D-AP0425,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174735 seconds ago
TBMNC-BLD801-FL01-AP0216,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175011 seconds ago
TBMNC-BLD801-FL02-AP0351,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174800 seconds ago
TBMNC-BLD802-FL01-5E-AP0385,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174691 seconds ago
TBMNC-BLD802-FL01-5F-AP0386,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174730 seconds ago
TBMNC-BLD802-FL01-AP0534,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174555 seconds ago
TBMNC-BLD801-FL01-17D-AP0113,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,112762 seconds ago
TBMNC-BLD802-FL01-16C-AP0463,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174637 seconds ago
TBMNC-BLD802-FL01-2A-AP0358,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174431 seconds ago
TBMNC-BLD802-FL01-AP0574,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174507 seconds ago
TBMNC-BLD801-FL01-AP0265,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175162 seconds ago
TBMNC-BLD801-FL01-23G-AP0146,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175209 seconds ago
TBMNC-BLD801-FL01-AP0245,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175166 seconds ago
TBMNC-BLD802-FL01-AP0563,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174487 seconds ago
TBMNC-BLD802-FL01-3C-AP0367,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174347 seconds ago
TBMNC-BLD802-FL01-AP0549,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174513 seconds ago
TBMNC-BLD801-FL01-AP0227,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174986 seconds ago
TBMNC-BLD802-FL01-2C-AP0360,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174374 seconds ago
TBMNC-BLD801-FL01-22F-AP0135,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175284 seconds ago
TBMNC-BLD802-FL01-9B-AP0414,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174603 seconds ago
TBMNC-BLD801-FL01-AP0285,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175338 seconds ago
TBMNC-BLD801-FL02-AP0316,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,456989 seconds ago
TBMNC-BLD801-FL02-AP0340,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174818 seconds ago
TBMNC-BLD801-FL01-AP0187,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174983 seconds ago
TBMNC-BLD801-FL01-4D-AP0016,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175457 seconds ago
TBMNC-BLD801-FL01-14F-AP0097,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175250 seconds ago
TBMNC-BLD801-FL02-AP0352,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174745 seconds ago
TBMNC-BLD801-FL02-AP0350,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174892 seconds ago
TBMNC-BLD801-FL01-AP0161,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175316 seconds ago
TBMNC-BLD801-FL01-1A-AP0001,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175430 seconds ago
TBMNC-BLD801-FL01-1D-AP0004,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174872 seconds ago
TBMNC-BLD801-FL01-AP0288,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175152 seconds ago
TBMNC-BLD802-FL01-16E-AP0465,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174453 seconds ago
TBMNC-BLD801-FL01-2D-AP0008,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175337 seconds ago
TBMNC-BLD801-FL01-AP0179,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175359 seconds ago
TBMNC-BLD801-FL01-16A-AP0106,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174985 seconds ago
TBMNC-BLD801-FL01-AP0172,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175418 seconds ago
TBMNC-BLD801-FL01-25B-AP0154,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175054 seconds ago
TBMNC-BLD801-FL01-AP0163,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175133 seconds ago
TBMNC-BLD801-FL01-AP0298,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174993 seconds ago
TBMNC-BLD801-FL01-2C-AP0007,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175114 seconds ago
TBMNC-BLD801-FL02-AP0330,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174791 seconds ago
TBMNC-BLD801-FL01-AP0275,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175293 seconds ago
TBMNC-BLD801-FL01-AP0201,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,792014 seconds ago
TBMNC-BLD801-FL02-AP0344,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174788 seconds ago
TBMNC-BLD801-FL01-AP0287,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175291 seconds ago
TBMNC-BLD801-FL01-6B-AP0030,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174973 seconds ago
TBMNC-BLD801-FL01-AP0199,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175004 seconds ago
TBMNC-BLD801-FL01-AP0246,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175007 seconds ago
TBMNC-BLD801-FL01-1B-AP0002,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175317 seconds ago
TBMNC-BLD801-FL01-AP0193,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174891 seconds ago
TBMNC-BLD801-FL01-13A-AP0084,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175394 seconds ago
TBMNC-BLD801-FL02-AP0328,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174839 seconds ago
TBMNC-BLD801-FL02-AP0329,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174732 seconds ago
TBMNC-BLD801-FL01-AP0249,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174993 seconds ago
TBMNC-BLD801-FL02-AP0318,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174816 seconds ago
TBMNC-BLD801-FL01-5A-AP0021,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,3,0,0,0,1175433 seconds ago
TBMNC-BLD801-FL02-AP0323,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174805 seconds ago
TBMNC-BLD801-FL02-AP0326,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174764 seconds ago
TBMNC-BLD801-FL01-8B-AP0045,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,2,0,0,0,1175138 seconds ago
TBMNC-BLD802-FL01-AP0532,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174645 seconds ago
TBMNC-BLD801-FL01-AP0169,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175209 seconds ago
TBMNC-BLD801-FL01-6G-AP0035,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175160 seconds ago
TBMNC-BLD801-FL02-AP0324,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174768 seconds ago
TBMNC-BLD801-FL01-11B-AP0069,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175395 seconds ago
TBMNC-BLD801-FL02-AP0332,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174818 seconds ago
TBMNC-BLD801-FL02-AP0331,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1174773 seconds ago
TBMNC-BLD801-FL01-AP0189,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,0,0,0,0,1175025 seconds ago
TBMNC-BLD801-FL01-11C-AP0070,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1174854 seconds ago
TBMNC-BLD801-FL01-AP0166,TBMNC-DCA05-WLANCTRL-1A.toyota.com,IOS-XE,17.12.4,1,0,0,0,1175174 seconds ago
