AP Name,WLC,WLCSoftware Type,WLC Software Version,Channel changes due to radar,Filtered events on serving radio,Filtered events on Cisco Integrated RF ASIC,Triggered radar events,DFS statistics last updated
MTM-350-R-20A-TE02C40,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536047 seconds ago
MTM-300-W8A-TE07-B38,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536782 seconds ago
MTM-300-DD-3A-TE03C45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,0,1,625476 seconds ago
MTM-300-V-2A-TE06B46,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537843 seconds ago
MTM-300-H.5-4A-HUB-B-C40,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,4,0,1489507 seconds ago
MTM-300-EE-4A-TE03C46,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,0,1,623852 seconds ago
MTM-350-S-19A-TE02B44,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538425 seconds ago
MTM-300-W-6A-TE05C45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,3,3,0,3,601016 seconds ago
MTM-300-Y-8A-TE07C36,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538414 seconds ago
MTM-300-Z-11A-HUBAC47,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538421 seconds ago
MTM-300-M-6A-TE10C45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,2,0,1535759 seconds ago
MTM-300-DD-2A-TE03B46,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538420 seconds ago
MTM-350-P.8-19A-TE02B43,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,20,0,1529978 seconds ago
MTM-300-N-9A-TE11C47,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539154 seconds ago
MTM-300-W8A-TE07-B37,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,3,3,0,3,521828 seconds ago
MTM-300-HH-6A-TE01B43,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1536668 seconds ago
MTM-300-G-10-TE-12-A39,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538424 seconds ago
MTMUS-300-K4A-TE10-A39,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537515 seconds ago
MTM-350-R-10A-TE09C45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,2,0,1536112 seconds ago
MTM-300-Z-6A-TE05C46,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,2,2,0,2,447828 seconds ago
MTM-350-S-16A-TE01D40,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,0,1,1047966 seconds ago
MTM-300-K-10A-TE11C43,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537879 seconds ago
MTM-300-W-11A-TE07A38,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537145 seconds ago
MTM-300-JJ-7A-TE12B4,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537870 seconds ago
MTM-300-P-8A-TE11C46,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538787 seconds ago
MTM-300-W-1A-TE05C42,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537118 seconds ago
MTM-300-Q-4A-TE-08-A42,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537881 seconds ago
MTM-300-DD-10A-TE04B45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,2,2,0,2,600113 seconds ago
MTM-300-HH4-TE01-B37,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537515 seconds ago
MTM-300-Park-AP136,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539162 seconds ago
MTM-180-BWCFT-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537893 seconds ago
MTM-180-BWCFT-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537893 seconds ago
MTM-390-AP13,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539161 seconds ago
MTM-390-AP13,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,7,0,1396097 seconds ago
MTM-250-FL1-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,39,0,707075 seconds ago
MTM-250-FL1-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,12,0,1389612 seconds ago
MTM-250-FL1-AP09,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,17,0,1295639 seconds ago
MTM-740-GH3-AP01,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,7,1,974174 seconds ago
MTM-390-AP12,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538798 seconds ago
MTM-390-AP12,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,3,0,0,1309513 seconds ago
MTM-390-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539167 seconds ago
MTM-390-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,759437 seconds ago
MTM-250-FL3-N10,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537524 seconds ago
MTM-390-AP08,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,3,0,687778 seconds ago
MTM-390-AP08,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1457285 seconds ago
MTM-250-FL1-AP21,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537900 seconds ago
MTM-690-Sec-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538801 seconds ago
MTM-180-BWCFT-AP08,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538803 seconds ago
MTM-200-R-08T-TE-01A43,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539168 seconds ago
MTM-190-PressCFT-AP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,9,0,1395734 seconds ago
MTM-390-AP09,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537894 seconds ago
MTM-250-FL1-N3,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537886 seconds ago
MTM-180-BWCFT-AP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538433 seconds ago
MTM-390-AP10,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538808 seconds ago
MTM-250-FL1-N4,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537526 seconds ago
MTM-250-FL1-N4,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537526 seconds ago
MTM-250-FL1-AP22,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537890 seconds ago
MTM-180-BWCFT-AP07,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1396798 seconds ago
MTM-390-AP07,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538441 seconds ago
MTM-250-FL2-N06,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538441 seconds ago
MTMTLS-PPO-AP14,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538428 seconds ago
MTMTLS-PPO-AP14,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538429 seconds ago
MTM-256-AP01,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538443 seconds ago
MTM-256-AP01,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,8,0,791107 seconds ago
MTM-Safety-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539161 seconds ago
MTMTLS-PPO-AP13,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537893 seconds ago
MTMTLS-PPO-AP13,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537893 seconds ago
MTM-250-FL3-N3,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538801 seconds ago
MTMTLS-PPO-AP20,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539143 seconds ago
MTMTLS-PPO-AP20,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539143 seconds ago
MTM-390-AP06,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537530 seconds ago
MTM-390-AP06,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1414261 seconds ago
MTM-250-FL2-AP07,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,702854 seconds ago
MTM-250-FL2-AP07,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538442 seconds ago
MTM-250-FL2-N1,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,606347 seconds ago
MTM-250-FL2-N1,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,26,0,1401125 seconds ago
MTM-250-FL2-AP17,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537891 seconds ago
MTM-250-FL2-AP08,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537894 seconds ago
MTM-250-FL2-N7,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,2,3,0,3,545037 seconds ago
MTM-250-FL2-N7,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537528 seconds ago
MTM-250-FL2-AP11,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537535 seconds ago
MTM-250-FL2-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539171 seconds ago
MTM-250-FL2-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539171 seconds ago
MTM-250-FL2-AP06,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,0,1,455565 seconds ago
MTM-250-FL2-N04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536794 seconds ago
MTM-250-FL2-N04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536794 seconds ago
MTM-ORO-IT,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538807 seconds ago
MTM-250-FL3-AP18,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537902 seconds ago
MTM-250-FL2-AP10,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538444 seconds ago
MTM-200-R7T-AP48,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,4,0,1413020 seconds ago
MTM-250-FL3-N6,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537496 seconds ago
MTM-250-FL3-AP01,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537528 seconds ago
MTM-250-FL3-N1,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536802 seconds ago
MTM-256-AP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
APA4B4.392D.1F50,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,13365,0,589668 seconds ago
MTM-250-FL3-N8,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536796 seconds ago
MTM-250-FL3-N8,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536797 seconds ago
MTM-390-AP05,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537168 seconds ago
MTM-190-PressCFT-AP05,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538440 seconds ago
MTM-190-PressCFT-AP05,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,25,0,1309153 seconds ago
MTM-200-R8T-AP49,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,6,0,1522452 seconds ago
MTM-250-FL3-N5,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538439 seconds ago
MTMTLS-PPO-AP11,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537894 seconds ago
MTM-250-FL1-AP23,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,610370 seconds ago
MTMTLS-PPO-AP18,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538433 seconds ago
MTMTLS-PPO-AP18,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538434 seconds ago
MTM-250-FL1-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539176 seconds ago
MTM-250-FL1-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,49,0,1235003 seconds ago
MTM-BatonBreez-Temp-AP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
MTM-BatonBreez-Temp-AP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
MTMUS-AIDT-A.52.5-AP01-C1-A39,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
MTMUS-AIDT-B.74.3-AP09-C1-A48,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
MTMUS-AIDT-B.74.3-AP09-C1-A48,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,NA,NA,NA,NA
MTM-600-B-1U-AUDIT-TE-01-B45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,96,0,2593 seconds ago
MTM-600-A-5U-AUDIT-TE-01-B41,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,2866,0,75483 seconds ago
MTM-600-C-6U-AUDIT-TE-01-B46,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1001,0,1142 seconds ago
MTM-600-C-7U-AUDIT-TE-01-B48,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,85,0,24536 seconds ago
MTM-600-C-3.5U-AUDIT-TE-01-B42,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537934 seconds ago
MTM-QC-Lunar-ExtAP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,2,676,0,72964 seconds ago
MTM-QC-Lunar-ExtAP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,1,2066,0,1001 seconds ago
MTM-150-J-09W-BW-HUB-A-A41,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538803 seconds ago
MTM-250-FL1-AP05,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537534 seconds ago
MTM-256-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,19,0,433681 seconds ago
MTM-256-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537593 seconds ago
AP70F0-960A-1B08,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,1160,1,2596 seconds ago
AP70F0-960A-1B08,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,315,0,4936 seconds ago
MTMTLS-Yard-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,4,0,428310 seconds ago
MTMTLS-Yard-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539236 seconds ago
MTMUS-100-OFC-AP29,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,506,0,9626 seconds ago
MTMUS-100-OFC-AP29,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,769,0,5666 seconds ago
AP70F0.960A.1C5C,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,205,0,5651 seconds ago
AP70F0.960A.1C5C,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,53,0,4392 seconds ago
East-Breezeway-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,53,0,83046 seconds ago
MTM-600-C-4.5U-AUDIT-TE-01-B44,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,2628,0,6530 seconds ago
MTM-600-A-7U-AUDIT-TE-01-B43,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,3119,0,2935 seconds ago
East-Breezeway-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,39,0,40737 seconds ago
East-Breezeway-AP07,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,168,0,1856 seconds ago
East-Breezeway-AP10,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,197,0,5452 seconds ago
AP488B.0A76.03FC,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,609707 seconds ago
East-Breezeway-AP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,945,0,943 seconds ago
MTM-300-FF2-TE01-B45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538444 seconds ago
MTM-300-EE-3A-AP107,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1533235 seconds ago
MTMTLS-PPO-AP30,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539172 seconds ago
MTM-150-K9.6W-AP73,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,44,0,1530925 seconds ago
MTM-100-Q-10.9P-AP51,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537906 seconds ago
MTM-100-Q15.7-AP63,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539177 seconds ago
MTM-300-CC-2A-AP106,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536806 seconds ago
MTM-300-GG-3A-AP132,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536805 seconds ago
MTM-300-AA-3A-AP133,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1535944 seconds ago
MTM-Assembly-Nbreez-AP02,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,14,0,1151120 seconds ago
MTM-100-M15.5-AP62,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537904 seconds ago
MTM-100-M13.9-AP38,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537536 seconds ago
MTM-Assembly-Nbreez-AP03,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537537 seconds ago
MTM-150-Noname-AP04,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,0,1,161663 seconds ago
MTM-300-JJ4-TE01-B46,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539182 seconds ago
MTMTLS-PPO-AP34,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,4,0,1529481 seconds ago
MTM-300-T-7A-AP119,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1537414 seconds ago
MTM-300-JJ-7A-AP114,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537531 seconds ago
MTM-150-C4.4W-AP42,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,45028 seconds ago
MTM-300-FF-6A-AP111,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537173 seconds ago
MTM-150-B18W-AP55,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539179 seconds ago
MTM-300-K-3A-AP134,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537899 seconds ago
MTM-150-J7W-AP72,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538454 seconds ago
MTM-100-L10.9-AP57,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,3,0,1536496 seconds ago
MTM-100-S12.3P-AP52,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538442 seconds ago
MTM-100-M13.9-AP56,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1536689 seconds ago
MTM-100-T17.2P-AP44,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538817 seconds ago
MTM-300-J-11A-AP74,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537541 seconds ago
MTM-150-H18-AP53,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538807 seconds ago
MTM-150-A1W-AP64,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538816 seconds ago
MTMUS-100-V12.3-TE01-B45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539180 seconds ago
MTM-300-R-3A-AP84,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537540 seconds ago
MTM-100-M15.5-AP55,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538812 seconds ago
MTM-300-R8A-AP40,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,2,0,1316720 seconds ago
MTMTLS-PPO-AP33,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1389426 seconds ago
MTM-150-J19-AP70,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539179 seconds ago
MTM-100-V17.2-AP45,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538815 seconds ago
MTM-300-T.1A-U-1A-AP90,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537541 seconds ago
MTM-150-J10W-AP58,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,2,0,1529853 seconds ago
MTM-300-V-3A-AP89,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536813 seconds ago
MTM-300-EE-10A-AP109,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537169 seconds ago
MTM-100-M12.4-AP37,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537541 seconds ago
MTM-300-T-2A-AP118,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536445 seconds ago
MTM-150-L23-AP52,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,2,2,3,2,617785 seconds ago
MTM-100-Noname-AP01,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537901 seconds ago
MTMTLS-PPO-AP25,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,2,0,543421 seconds ago
MTM-150-D3W-AP63,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537903 seconds ago
MTM-100-L9P-AP35,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538451 seconds ago
MTM-300-K-5A-AP76,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538819 seconds ago
MTM-150-D13.7W-AP47,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539181 seconds ago
MTM-100-V12.3P-AP48,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,1,1,0,1,1377557 seconds ago
MTM-100-Q.5-17.2P-AP64,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537180 seconds ago
MTM-300-CC-11A-AP121,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536806 seconds ago
MTM-300-W-2A-AP91,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536089 seconds ago
MTM-150-G1W-AP57,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,10,0,1525173 seconds ago
MTM-150-G20W-AP127,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539184 seconds ago
MTM-300-H-8A-AP72,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539184 seconds ago
MTM-150-H.215.2W-AP44,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538810 seconds ago
MTM-300-GG-8A-AP110,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1536813 seconds ago
MTM-150-E16W-AP54,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538824 seconds ago
MTM-300-CC-5A-AP105,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537545 seconds ago
MTM-150-G13.7WX-AP67,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1539186 seconds ago
MTM-150-H20-AP51,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1538314 seconds ago
MTM-150-J12.2-AP43,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,1537583 seconds ago
MTM-150-G7W-AP68,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,0,0,1537542 seconds ago
MTM-300-Z.5A-AP97,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,2,2,17,2,524709 seconds ago
MTM-150-Noname-AP05,mtm-wlanctrl-2a.mtmus.com,IOS-XE,17.9.5,0,0,1,0,682591 seconds ago
